segment_id,transport_type,transport_name,start_station_name,end_station_name,departure_hour,day_of_week,avg_duration_seconds,sample_count,is_reliable
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,19,2,120,14,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,19,3,120,14,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,19,4,120,14,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,19,0,120,15,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,19,1,120,15,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,19,2,120,15,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,19,3,120,15,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,19,4,120,15,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,20,0,87,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,20,1,87,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,20,2,87,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,20,3,87,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,20,4,87,13,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,20,0,87,13,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,20,1,87,13,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,20,2,87,13,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,20,3,87,13,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,20,4,87,13,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,20,0,87,14,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,20,1,87,14,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,20,2,87,14,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,20,3,87,14,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,20,4,87,14,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,20,0,87,13,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,20,1,87,13,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,20,2,87,13,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,20,3,87,13,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,20,4,87,13,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,20,0,90,12,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,20,1,90,12,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,20,2,90,12,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,20,3,90,12,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,20,4,90,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,20,0,117,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,20,1,117,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,20,2,117,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,20,3,117,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,20,4,117,12,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,20,0,117,12,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,20,1,117,12,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,20,2,117,12,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,20,3,117,12,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,20,4,117,12,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,20,0,87,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,20,1,87,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,20,2,87,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,20,3,87,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,20,4,87,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,20,0,87,12,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,20,1,87,12,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,20,2,87,12,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,20,3,87,12,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,20,4,87,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,21,0,84,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,21,1,84,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,21,2,84,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,21,3,84,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,21,4,84,11,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,21,0,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,21,1,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,21,2,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,21,3,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,21,4,90,9,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,21,0,85,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,21,1,85,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,21,2,85,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,21,3,85,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,21,4,85,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,21,0,85,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,21,1,85,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,21,2,85,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,21,3,85,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,21,4,85,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,21,0,85,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,21,1,85,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,21,2,85,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,21,3,85,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,21,4,85,12,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,21,0,84,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,21,1,84,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,21,2,84,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,21,3,84,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,21,4,84,11,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,21,0,115,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,21,1,115,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,21,2,115,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,21,3,115,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,21,4,115,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,21,0,115,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,21,1,115,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,21,2,115,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,21,3,115,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,21,4,115,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,21,0,85,12,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,21,1,85,12,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,21,2,85,12,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,21,3,85,12,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,21,4,85,12,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,5,0,120,9,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,5,1,120,9,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,5,2,120,9,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,5,3,120,9,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,5,4,120,9,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,5,0,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,5,1,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,5,2,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,5,3,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,5,4,120,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,5,0,90,7,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,5,1,90,7,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,5,2,90,7,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,5,3,90,7,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,5,4,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,5,0,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,5,1,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,5,2,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,5,3,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,5,4,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,5,0,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,5,1,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,5,2,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,5,3,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,5,4,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,5,0,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,5,1,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,5,2,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,5,3,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,5,4,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,22,0,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,22,1,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,22,2,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,22,3,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,22,4,90,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,22,0,90,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,22,1,90,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,22,2,90,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,22,3,90,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,22,4,90,12,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,22,0,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,22,1,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,22,2,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,22,3,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,22,4,90,9,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,22,0,90,11,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,22,1,90,11,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,22,2,90,11,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,22,3,90,11,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,22,4,90,11,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,22,0,90,11,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,22,1,90,11,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,22,2,90,11,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,22,3,90,11,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,22,4,90,11,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,22,0,90,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,22,1,90,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,22,2,90,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,22,3,90,12,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,22,4,90,12,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,22,0,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,22,1,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,22,2,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,22,3,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,22,4,90,10,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,22,0,120,11,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,22,1,120,11,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,22,2,120,11,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,22,3,120,11,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,22,4,120,11,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,22,0,120,10,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,22,1,120,10,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,22,2,120,10,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,22,3,120,10,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,22,4,120,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,23,0,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,23,1,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,23,2,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,23,3,90,7,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,23,4,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,23,0,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,23,1,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,23,2,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,23,3,90,7,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,23,4,90,7,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,23,0,90,7,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,23,1,90,7,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,23,2,90,7,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,23,3,90,7,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,23,4,90,7,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,23,0,90,8,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,23,1,90,8,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,23,2,90,8,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,23,3,90,8,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,23,4,90,8,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,23,0,120,7,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,23,1,120,7,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,23,2,120,7,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,23,3,120,7,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,23,4,120,7,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,23,0,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,23,1,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,23,2,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,23,3,120,8,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,23,4,120,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,23,0,90,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,23,1,90,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,23,2,90,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,23,3,90,8,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,23,4,90,8,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,23,0,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,23,1,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,23,2,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,23,3,90,7,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,23,4,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,23,0,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,23,1,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,23,2,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,23,3,90,7,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,23,4,90,7,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,9,0,120,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,9,1,120,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,9,2,120,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,9,3,120,13,1
subway_1호선_서울역-시청_1,SUBWAY,1호선,서울역,시청,9,4,120,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,9,0,120,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,9,1,120,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,9,2,120,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,9,3,120,13,1
subway_1호선_시청-종각_1,SUBWAY,1호선,시청,종각,9,4,120,13,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,9,0,90,14,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,9,1,90,14,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,9,2,90,14,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,9,3,90,14,1
subway_1호선_종각-종로3가_1,SUBWAY,1호선,종각,종로3가,9,4,90,14,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,9,0,90,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,9,1,90,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,9,2,90,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,9,3,90,13,1
subway_1호선_종로3가-종로5가_1,SUBWAY,1호선,종로3가,종로5가,9,4,90,13,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,9,0,90,14,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,9,1,90,14,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,9,2,90,14,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,9,3,90,14,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,9,4,90,14,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,9,0,90,11,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,9,1,90,11,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,9,2,90,11,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,9,3,90,11,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,9,4,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,9,0,90,12,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,9,1,90,12,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,9,2,90,12,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,9,3,90,12,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,9,4,90,12,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,9,0,90,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,9,1,90,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,9,2,90,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,9,3,90,11,1
subway_1호선_신설동-제기동_1,SUBWAY,1호선,신설동,제기동,9,4,90,11,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,9,0,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,9,1,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,9,2,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,9,3,90,9,1
subway_1호선_제기동-청량리_1,SUBWAY,1호선,제기동,청량리,9,4,90,9,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,13,0,90,11,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,13,1,90,11,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,13,2,90,11,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,13,3,90,11,1
subway_1호선_종로5가-동대문_1,SUBWAY,1호선,종로5가,동대문,13,4,90,11,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,13,0,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,13,1,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,13,2,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,13,3,90,10,1
subway_1호선_동대문-동묘앞_1,SUBWAY,1호선,동대문,동묘앞,13,4,90,10,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,13,0,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,13,1,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,13,2,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,13,3,90,11,1
subway_1호선_동묘앞-신설동_1,SUBWAY,1호선,동묘앞,신설동,13,4,90,11,1
subway_1호선_서울역-서울역_1,SUBWAY,1호선,서울역,서울역,17,0,30,1,0
subway_1호선_서울역-서울역_1,SUBWAY,1호선,서울역,서울역,17,1,30,1,0
subway_1호선_서울역-서울역_1,SUBWAY,1호선,서울역,서울역,17,2,30,1,0
subway_1호선_서울역-서울역_1,SUBWAY,1호선,서울역,서울역,17,3,30,1,0
subway_1호선_서울역-서울역_1,SUBWAY,1호선,서울역,서울역,17,4,30,1,0
subway_1호선_시청-시청_1,SUBWAY,1호선,시청,시청,17,0,30,1,0
subway_1호선_시청-시청_1,SUBWAY,1호선,시청,시청,17,1,30,1,0
subway_1호선_시청-시청_1,SUBWAY,1호선,시청,시청,17,2,30,1,0
subway_1호선_시청-시청_1,SUBWAY,1호선,시청,시청,17,3,30,1,0
subway_1호선_시청-시청_1,SUBWAY,1호선,시청,시청,17,4,30,1,0
subway_1호선_종각-종각_1,SUBWAY,1호선,종각,종각,17,0,30,1,0
subway_1호선_종각-종각_1,SUBWAY,1호선,종각,종각,17,1,30,1,0
subway_1호선_종각-종각_1,SUBWAY,1호선,종각,종각,17,2,30,1,0
subway_1호선_종각-종각_1,SUBWAY,1호선,종각,종각,17,3,30,1,0
subway_1호선_종각-종각_1,SUBWAY,1호선,종각,종각,17,4,30,1,0
subway_1호선_종로3가-종로3가_1,SUBWAY,1호선,종로3가,종로3가,17,0,30,1,0
subway_1호선_종로3가-종로3가_1,SUBWAY,1호선,종로3가,종로3가,17,1,30,1,0
subway_1호선_종로3가-종로3가_1,SUBWAY,1호선,종로3가,종로3가,17,2,30,1,0
subway_1호선_종로3가-종로3가_1,SUBWAY,1호선,종로3가,종로3가,17,3,30,1,0
subway_1호선_종로3가-종로3가_1,SUBWAY,1호선,종로3가,종로3가,17,4,30,1,0
